time_cut,discrate,growth_rate,rcp26,rcp45,rcp60,rcp85
all,1.0,price014,3.1528944911830195,1.9707268466611843,0.6263956791292706,-1.6891619841619523
all,2.0,price014,-1.2942187073156939,-1.2067061455416377,-1.423691820293351,-1.3473522233436972
all,2.5,price014,-1.5531933486252734,-1.382165780740716,-1.489467663470114,-1.2286868836611196
all,3.0,price014,-1.5403601265554836,-1.3593910331811805,-1.4247664921726133,-1.1222035255803566
all,5.0,price014,-1.100842011601772,-0.9881692257253448,-1.0252400981694931,-0.8021780875444694
all,rho0.01eta1,price014,-1.1800282335639465,-1.0527228122616654,-1.103011578287189,-0.8753369201277564
all,rho0.01eta2,price014,-0.6990335977384801,-0.6401725544068302,-0.6665155742415813,-0.5345849173157874
all,rho0.01eta3,price014,-0.4577051360137864,-0.42901248943355785,-0.4481222223024889,-0.369396515723917
all,rho0.0eta1,price014,-1.0595362590370172,-0.9855517515641843,-1.129199935250845,-1.0327485748857024
all,rho0.0eta2,price014,-0.8092474882117587,-0.7341026338328304,-0.7634789157642199,-0.6071478761251254
all,rho0.0eta3,price014,-0.5095947742557272,-0.4745660792971113,-0.4952442454784228,-0.4051518519448198
post2100,1.0,price014,6.3137801258098305,4.632118343932217,3.2589648922280223,0.1887914963131821
post2100,2.0,price014,0.9935179918428355,0.7554709587644215,0.5492838750693025,0.10183121400184066
post2100,2.5,price014,0.42705193257809826,0.3312220968077933,0.24524589361221294,0.06196077112901531
post2100,3.0,price014,0.19205184412612186,0.1520921367417452,0.1147697556774819,0.03671236623423058
post2100,5.0,price014,0.010633093949657571,0.009316120907005725,0.007653421709900879,0.004484525025440929
post2100,rho0.01eta1,price014,0.11788291522978964,0.09338773866016342,0.07049310350656599,0.022625713184573314
post2100,rho0.01eta2,price014,0.004114129295236517,0.003608250179833055,0.0029665880961019936,0.001744866430722759
post2100,rho0.01eta3,price014,0.00017187932462481,0.00018255355133791354,0.00016979745503903143,0.00015352082381923267
post2100,rho0.0eta1,price014,0.6061239359233546,0.46104058873385256,0.3353074698464969,0.06252569753570532
post2100,rho0.0eta2,price014,0.016532629014642017,0.013716239460222442,0.010782042527875254,0.004900734594008726
post2100,rho0.0eta3,price014,0.0006709990305745461,0.0006348054062469629,0.0005508922618824285,0.00040436632741733605
pre2100,1.0,price014,-3.160885634626812,-2.6613914972710324,-2.6325692130987517,-1.877953480475134
pre2100,2.0,price014,-2.2877366991585295,-1.9621771043060592,-1.9729756953626536,-1.449183437345538
pre2100,2.5,price014,-1.9802452812033715,-1.7133878775485094,-1.734713557082327,-1.2906476547901349
pre2100,3.0,price014,-1.7324119706816057,-1.5114831699229256,-1.5395362478500954,-1.158915891814587
pre2100,5.0,price014,-1.1114751055514298,-0.9974853466323506,-1.032893519879394,-0.8066626125699102
pre2100,rho0.01eta1,price014,-1.297911148793736,-1.1461105509218288,-1.1735046817937553,-0.8979626333123296
pre2100,rho0.01eta2,price014,-0.7031477270337165,-0.6437808045866633,-0.6694821623376832,-0.5363297837465101
pre2100,rho0.01eta3,price014,-0.45787701533841113,-0.42919504298489575,-0.44829201975752797,-0.3695500365477362
pre2100,rho0.0eta1,price014,-1.6656601949603722,-1.4465923402980367,-1.4645074050973417,-1.095274272421408
pre2100,rho0.0eta2,price014,-0.8257801172264008,-0.7478188732930529,-0.7742609582920953,-0.6120486107191341
pre2100,rho0.0eta3,price014,-0.5102657732863016,-0.4752008847033583,-0.4957951377403052,-0.4055562182722371
share_post2100,1.0,price014,2.002534541979168,2.3504618875923757,5.20272569050634,-0.11176636585676396
share_post2100,2.0,price014,-0.7676585002417914,-0.6260604220469297,-0.38581655611122556,-0.07557876273000698
share_post2100,2.5,price014,-0.27495091512983916,-0.23963991977162696,-0.16465338565380258,-0.0504284467857187
share_post2100,3.0,price014,-0.12467983351113067,-0.11188255110512729,-0.08055337931373621,-0.032714534750053016
share_post2100,5.0,price014,-0.00965905537542664,-0.00942765739356781,-0.007465004269307863,-0.0055904357088192415
share_post2100,rho0.01eta1,price014,-0.09989838537486272,-0.08871066302774382,-0.06390966776253715,-0.025848005110159257
share_post2100,rho0.01eta2,price014,-0.005885452871716876,-0.005636371248649328,-0.004450890888000078,-0.003263964945894723
share_post2100,rho0.01eta3,price014,-0.0003755241335540375,-0.0004255203655701171,-0.0003789088034210803,-0.0004155990034675164
share_post2100,rho0.0eta1,price014,-0.5720653075848896,-0.4677994717193978,-0.2969425160053789,-0.06054300054843963
share_post2100,rho0.0eta2,price014,-0.020429632782889607,-0.01868436214240024,-0.014122253156241712,-0.008071731429393566
share_post2100,rho0.0eta3,price014,-0.0013167305955100361,-0.0013376544046030114,-0.0011123647915388655,-0.0009980611602200186
