time_cut,discrate,growth_rate,rcp26,rcp45,rcp60,rcp85
share_post2100,5.0,price0,0.005685262117242225,0.007961916189481924,0.008389968057629314,0.011785370013338294
share_post2100,5.0,price014,0.013975119914305015,0.019297531403226195,0.020346358771018265,0.027887220205475197
share_post2100,5.0,price03,0.035011084110142414,0.047597594821992155,0.05037394616006063,0.06685959894211478
share_post2100,rho0.01eta1,MERGEETL60,0.38487471530445455,0.4213703015948934,0.4160305303864105,0.4275995262837079
share_post2100,rho0.01eta1,REMIND17,0.37106970471631157,0.4097361133126616,0.41050222351629767,0.42031314875230685
share_post2100,rho0.01eta1,REMIND17CEMICS,0.38046781942589397,0.41787882176410956,0.41763709535268045,0.4254343710949642
share_post2100,rho0.01eta1,REMINDMAgPIE1730,0.3619370470692507,0.40278161524168427,0.40304284195417356,0.4174654085788275
share_post2100,rho0.01eta1,WITCHGLOBIOM42,0.40722943357543673,0.44847500265389817,0.45641714107665105,0.4625757360000602
share_post2100,rho0.01eta1,price0,0.12878674602443868,0.18175144950163752,0.19655860723758514,0.24276987106175568
share_post2100,rho0.01eta1,price014,0.23950582303414988,0.3170490546804875,0.33927904471961884,0.3942850679919448
share_post2100,rho0.01eta1,price03,0.39202619898532864,0.48235976429799277,0.5094262738110119,0.5587402773750103
share_post2100,rho0.01eta2,MERGEETL60,0.29003185974264006,0.3206384491720734,0.3143056627955506,0.32897944040103955
share_post2100,rho0.01eta2,REMIND17,0.27889530614111085,0.3112018260875381,0.31034258966671113,0.3234790539408616
share_post2100,rho0.01eta2,REMIND17CEMICS,0.2877403447876146,0.3192764445133606,0.31756406556872535,0.328957796752289
share_post2100,rho0.01eta2,REMINDMAgPIE1730,0.2709652599809448,0.3049554289637456,0.3036603851214672,0.320813529288522
share_post2100,rho0.01eta2,WITCHGLOBIOM42,0.3118603887740002,0.3475979241567876,0.3531575843985877,0.36385327515400495
share_post2100,rho0.01eta2,price0,0.08469139604392296,0.12034777969984278,0.12996698992822828,0.16584651907492542
share_post2100,rho0.01eta2,price014,0.16902499068925322,0.2281791794140746,0.2447582983520066,0.2949201860927856
share_post2100,rho0.01eta2,price03,0.30211026692144155,0.3820319349698873,0.40577960458438206,0.45936733856832035
share_post2100,rho0.01eta3,MERGEETL60,0.2147342755466911,0.23881732494792166,0.23242793653518518,0.24750428229782925
share_post2100,rho0.01eta3,REMIND17,0.2062068049391963,0.23166501405184164,0.22985412762114169,0.24376784726704964
share_post2100,rho0.01eta3,REMIND17CEMICS,0.21407982034083853,0.23914230967383876,0.23664265535961768,0.24916000569954694
share_post2100,rho0.01eta3,REMINDMAgPIE1730,0.19976280764553175,0.2264660819993666,0.22432221051442836,0.2414647317388005
share_post2100,rho0.01eta3,WITCHGLOBIOM42,0.2342582058133688,0.2634410202378814,0.26688671626218124,0.2797981672085627
share_post2100,rho0.01eta3,price0,0.056036512151316706,0.07966019568520263,0.0857642487256779,0.1121717780758711
share_post2100,rho0.01eta3,price014,0.11858809914935575,0.16190207606814705,0.17362978503576706,0.21573973304691854
share_post2100,rho0.01eta3,price03,0.22944182678097322,0.29626864934080277,0.31572776439550604,0.36862765283081295
share_post2100,rho0.0eta1,MERGEETL60,0.6643172213597339,0.7006252364562979,0.7003518099180764,0.6970431799563804
share_post2100,rho0.0eta1,REMIND17,0.6480464971247086,0.687791117134583,0.6927128605836395,0.6881498776850687
share_post2100,rho0.0eta1,REMIND17CEMICS,0.6560337286628601,0.6936720626134212,0.6975948014959927,0.691112333637051
share_post2100,rho0.0eta1,REMINDMAgPIE1730,0.6399016939234793,0.6822738069036519,0.6868912016290457,0.6860746437851326
share_post2100,rho0.0eta1,WITCHGLOBIOM42,0.6766114914447259,0.7163162144785518,0.7267289577405815,0.7198589140916349
share_post2100,rho0.0eta1,price0,0.3364980034580411,0.4425002707218741,0.47238018634826884,0.5270109500680084
share_post2100,rho0.0eta1,price014,0.5030491805906964,0.6073660801164935,0.6367144612817144,0.6773609082341487
share_post2100,rho0.0eta1,price03,0.6563544728801505,0.7401540420405631,0.7645724090389854,0.7885351823170552
share_post2100,rho0.0eta2,MERGEETL60,0.5403185265072282,0.5795803827765531,0.5769980287771304,0.5800137859787655
share_post2100,rho0.0eta2,REMIND17,0.5236050217385091,0.5659275443049544,0.5693670967567364,0.5709297950311764
share_post2100,rho0.0eta2,REMIND17CEMICS,0.5331287279526695,0.5735293766776898,0.5759197976917889,0.5752401109787469
share_post2100,rho0.0eta2,REMINDMAgPIE1730,0.5144878019070952,0.5594079522609852,0.5624314525250538,0.5683868231780375
share_post2100,rho0.0eta2,WITCHGLOBIOM42,0.5574855398899228,0.6010124700402317,0.6111946886524509,0.6095963313562163
share_post2100,rho0.0eta2,price0,0.22386179953480492,0.3066697376486135,0.3304536660376539,0.3858828811774783
share_post2100,rho0.0eta2,price014,0.37328738657886185,0.4720172506965969,0.5005000124265594,0.5517198090022335
share_post2100,rho0.0eta2,price03,0.538763027649723,0.6316227608078918,0.659289565700098,0.695254311074369
share_post2100,rho0.0eta3,MERGEETL60,0.42206134310981264,0.4593260295822311,0.4545723527762508,0.46379747531368826
share_post2100,rho0.0eta3,REMIND17,0.40688751154690994,0.4466332370083428,0.4480277227539358,0.45576856823218737
share_post2100,rho0.0eta3,REMIND17CEMICS,0.41697798002819625,0.45526499936403453,0.4556841016886259,0.46114859652173956
share_post2100,rho0.0eta3,REMINDMAgPIE1730,0.3979413832969639,0.43993159436471313,0.44087894187124743,0.4530492628214012
share_post2100,rho0.0eta3,WITCHGLOBIOM42,0.44210130663827235,0.4844289873941664,0.49291245606951156,0.4976196452415818
share_post2100,rho0.0eta3,price0,0.14631144328071752,0.20501551673378784,0.22170955765071157,0.2700289466149055
share_post2100,rho0.0eta3,price014,0.26801222979556677,0.3508440552789225,0.3748296705862103,0.4295662758770589
share_post2100,rho0.0eta3,price03,0.42773796934508984,0.5195640392602375,0.5472118704256018,0.5934542275598181
