time_cut,discrate,growth_rate,rcp26,rcp45,rcp60,rcp85
all,1.0,price014,-3.613292293183868,-3.6782384014368628,-3.740509205777043,-3.381034327453574
all,2.0,price014,-1.9815552309667297,-1.9151936957817068,-1.9444038809896336,-1.726199519693449
all,2.5,price014,-1.6101235656531019,-1.5357143226793826,-1.5624262649183605,-1.3734006528320073
all,3.0,price014,-1.3566964312823484,-1.2837356717056851,-1.309557591499256,-1.141787699948079
all,5.0,price014,-0.8353127362148354,-0.7845728630254243,-0.807750798419143,-0.6941587772853074
all,rho0.01eta1,price014,-1.8450331461056193,-1.8084425850593835,-1.8372373356672962,-1.6416185944034523
all,rho0.01eta2,price014,-1.1002650435114867,-1.056133144022406,-1.0762362921264046,-0.9496851705751449
all,rho0.01eta3,price014,-0.7313490428100556,-0.6959759168043452,-0.7120721793895135,-0.6234831416964529
all,rho0.0eta1,price014,-3.7733087610830918,-3.952310512148182,-4.039783668055908,-3.6507954418076376
all,rho0.0eta2,price014,-1.7719274198023007,-1.7691106007229804,-1.800372157456172,-1.6171835360191562
all,rho0.0eta3,price014,-1.0132648541891494,-0.9827393157143367,-1.0013999254194768,-0.8891446659739557
post2100,1.0,price014,-1.4018885272700474,-1.6276775205685803,-1.676526043084829,-1.596636835552416
post2100,2.0,price014,-0.3615836843147136,-0.4118276120437904,-0.4191955496168145,-0.4159554300564291
post2100,2.5,price014,-0.19821451447967925,-0.22417945250124774,-0.22722151353083403,-0.22878934447843244
post2100,3.0,price014,-0.11264778940621557,-0.1266956758406075,-0.1279888808262617,-0.1303422271440018
post2100,5.0,price014,-0.01474193829415116,-0.016360299754251982,-0.016403031273624333,-0.017129640092191162
post2100,rho0.01eta1,price014,-0.42904979391245346,-0.4920117973723932,-0.5029127214298058,-0.4918600959002007
post2100,rho0.01eta2,price014,-0.143691498870237,-0.1631645916394132,-0.1657785002915113,-0.1655434935113842
post2100,rho0.01eta3,price014,-0.051544703058413854,-0.05809170808997736,-0.05875601077861306,-0.05958938867007193
post2100,rho0.0eta1,price014,-1.8384933481189578,-2.154876290251574,-2.2325441513786872,-2.0833281030644737
post2100,rho0.0eta2,price014,-0.5286451113066926,-0.6110715190794417,-0.6276870863996833,-0.6035075735464313
post2100,rho0.0eta3,price014,-0.16888275101510994,-0.1929727217478488,-0.19681415991370105,-0.19396250745912985
pre2100,1.0,price014,-2.2114037659138206,-2.050560880868282,-2.0639831626922134,-1.7843974919011578
pre2100,2.0,price014,-1.619971546652016,-1.5033660837379164,-1.525208331372819,-1.31024408963702
pre2100,2.5,price014,-1.4119090511734225,-1.3115348701781349,-1.335204751387526,-1.144611308353575
pre2100,3.0,price014,-1.244048641876133,-1.1570399958650777,-1.1815687106729942,-1.011445472804077
pre2100,5.0,price014,-0.8205707979206842,-0.7682125632711722,-0.7913477671455186,-0.6770291371931163
pre2100,rho0.01eta1,price014,-1.4159833521931657,-1.3164307876869903,-1.3343246142374907,-1.1497584985032518
pre2100,rho0.01eta2,price014,-0.9565735446412498,-0.8929685523829929,-0.9104577918348933,-0.7841416770637606
pre2100,rho0.01eta3,price014,-0.6798043397516418,-0.637884208714368,-0.6533161686109004,-0.563893753026381
pre2100,rho0.0eta1,price014,-1.9348154129641342,-1.7974342218966073,-1.8072395166772208,-1.567467338743164
pre2100,rho0.0eta2,price014,-1.243282308495608,-1.1580390816435386,-1.1726850710564891,-1.0136759624727252
pre2100,rho0.0eta3,price014,-0.8443821031740394,-0.789766593966488,-0.8045857655057757,-0.6951821585148257
share_post2100,1.0,price014,0.3879809363650366,0.44251550414262064,0.44820797138943336,0.47223325199271876
share_post2100,2.0,price014,0.18247469394951454,0.21503183356903155,0.21559078014360814,0.24096602119915864
share_post2100,2.5,price014,0.12310515708729412,0.1459773143940721,0.1454286315026244,0.16658601698394393
share_post2100,3.0,price014,0.08303094694495582,0.09869296198045847,0.09773444227048673,0.11415627191458526
share_post2100,5.0,price014,0.017648405986185823,0.02085249251569108,0.020307044333136987,0.024676832812200657
share_post2100,rho0.01eta1,price014,0.23254313605046334,0.2720638196850674,0.27373312727021454,0.29961898432256595
share_post2100,rho0.01eta2,price014,0.1305971681256425,0.15449244497524417,0.1540354116510694,0.17431407653878425
share_post2100,rho0.01eta3,price014,0.07047893692506128,0.08346798601410266,0.08251412213434152,0.09557497979485616
share_post2100,rho0.0eta1,price014,0.4872363923887416,0.5452193808224708,0.5526395309313851,0.5706504613232848
share_post2100,rho0.0eta2,price014,0.29834467563331407,0.34541171073742694,0.3486429646226984,0.37318434185399874
share_post2100,rho0.0eta3,price014,0.16667187292334928,0.19636206536377368,0.19653901994376272,0.2181450498234348
