time_cut,discrate,growth_rate,rcp26,rcp45,rcp60,rcp85
all,1.0,price014,-1.972078463801605,-3.6511678876955576,-4.773107906383434,-6.074719055859392
all,2.0,price014,-1.704049552923402,-1.8963585045268978,-2.0983540036836925,-2.164997415543626
all,2.5,price014,-1.4846480796406216,-1.5241746174975772,-1.6274733022223518,-1.5675646368220297
all,3.0,price014,-1.296772875229674,-1.2769279686282864,-1.3386049967485834,-1.2324810599352278
all,5.0,price014,-0.8306801841962127,-0.783767762234763,-0.8095284160326176,-0.7006232934439295
all,rho0.01eta1,price014,-1.456715351195335,-1.7900096095848559,-2.064317076862494,-2.2656168837615116
all,rho0.01eta2,price014,-0.9984389006296384,-1.0482073019284415,-1.131207899487498,-1.109320055386007
all,rho0.01eta3,price014,-0.7020452877986303,-0.6928878535209656,-0.7266555772957644,-0.6682247150590577
all,rho0.0eta1,price014,-1.2265767938078083,-3.9601476581753143,-5.711838706609884,-7.878796195283958
all,rho0.0eta2,price014,-1.2044033017582751,-1.7539094326101978,-2.149153948571202,-2.5425152931094037
all,rho0.0eta3,price014,-0.8727697530860563,-0.9746109121567231,-1.0814233958722739,-1.1131162102238834
post2100,1.0,price014,0.2393253021122158,-1.600607006827276,-2.7091247436912202,-4.290321563958234
post2100,2.0,price014,-0.08407800627138616,-0.3929924207889814,-0.5731456723108737,-0.8547533259066057
post2100,2.5,price014,-0.0727390284671989,-0.2126397473194424,-0.29226855083482556,-0.4229533284684545
post2100,3.0,price014,-0.0527242333535413,-0.1198879727632086,-0.15703628607558912,-0.2210355871311507
post2100,5.0,price014,-0.010109386275528499,-0.015555198963590667,-0.018180648887098937,-0.02359415625081328
post2100,rho0.01eta1,price014,-0.04073199900216916,-0.4735788218978656,-0.7299924626250034,-1.1158583852582602
post2100,rho0.01eta2,price014,-0.0418653559883885,-0.15523874954544853,-0.22075010765260455,-0.32517837832224633
post2100,rho0.01eta3,price014,-0.022240948046988483,-0.055003644806597765,-0.07333940868486391,-0.10433096203267661
post2100,rho0.0eta1,price014,0.7082386191563259,-2.162713436278707,-3.9045991899326626,-6.3113288565407935
post2100,rho0.0eta2,price014,0.03887900673733291,-0.5958703509666591,-0.9764688775147137,-1.5288393306366785
post2100,rho0.0eta3,price014,-0.028387649912016838,-0.1848443181902351,-0.27683763036649833,-0.41793405170905773
pre2100,1.0,price014,-2.2114037659138206,-2.050560880868282,-2.0639831626922134,-1.7843974919011578
pre2100,2.0,price014,-1.619971546652016,-1.5033660837379164,-1.525208331372819,-1.31024408963702
pre2100,2.5,price014,-1.4119090511734225,-1.3115348701781349,-1.335204751387526,-1.144611308353575
pre2100,3.0,price014,-1.244048641876133,-1.1570399958650777,-1.1815687106729942,-1.011445472804077
pre2100,5.0,price014,-0.8205707979206842,-0.7682125632711722,-0.7913477671455186,-0.6770291371931163
pre2100,rho0.01eta1,price014,-1.4159833521931657,-1.3164307876869903,-1.3343246142374907,-1.1497584985032518
pre2100,rho0.01eta2,price014,-0.9565735446412498,-0.8929685523829929,-0.9104577918348933,-0.7841416770637606
pre2100,rho0.01eta3,price014,-0.6798043397516418,-0.637884208714368,-0.6533161686109004,-0.563893753026381
pre2100,rho0.0eta1,price014,-1.9348154129641342,-1.7974342218966073,-1.8072395166772208,-1.567467338743164
pre2100,rho0.0eta2,price014,-1.243282308495608,-1.1580390816435386,-1.1726850710564891,-1.0136759624727252
pre2100,rho0.0eta3,price014,-0.8443821031740394,-0.789766593966488,-0.8045857655057757,-0.6951821585148257
share_post2100,1.0,price014,-0.12135688640444096,0.4383821988085852,0.5675808711695174,0.7062584334365207
share_post2100,2.0,price014,0.049340118148058054,0.20723529852127032,0.27314060034899146,0.39480570266268844
share_post2100,2.5,price014,0.04899412154616893,0.13951140825882466,0.17958423676488347,0.2698155588186273
share_post2100,3.0,price014,0.04065803222804395,0.09388781177061678,0.11731338703876334,0.17934197475031954
share_post2100,5.0,price014,0.01217001015295748,0.019846694024819304,0.022458320828562982,0.03367595178692344
share_post2100,rho0.01eta1,price014,0.027961536183953684,0.26456775391708615,0.3536241940770559,0.4925185688966291
share_post2100,rho0.01eta2,price014,0.04193081415596613,0.14809928270853268,0.1951454792285459,0.29313305636495945
share_post2100,rho0.01eta3,price014,0.031680218404041074,0.07938318521113093,0.10092733198002167,0.1561315522779726
share_post2100,rho0.0eta1,price014,-0.5774107440575788,0.5461193932539382,0.6835975927356216,0.8010524323904444
share_post2100,rho0.0eta2,price014,-0.032280720818827484,0.3397383809492801,0.4543503633901557,0.6013097875084809
share_post2100,rho0.0eta3,price014,0.03252593231105911,0.18965960249838765,0.2559937499254875,0.37546308990055743
