time_cut,discrate,growth_rate,rcp26,rcp45,rcp60,rcp85
all,1.0,price014,84.06343549992869,91.03085876004604,90.13727795986274,76.063803554497
all,2.0,price014,19.390802678481208,20.80079175547849,20.38905554118145,18.762388475455833
all,2.5,price014,10.593418055296342,11.342335949618,11.067630059054057,10.61510562199404
all,3.0,price014,6.198022749349933,6.640431671546105,6.451078272251085,6.4325095417873595
all,5.0,price014,1.1210186969407707,1.2391830717970325,1.1727329935883433,1.3642318586619062
all,rho0.01eta1,price014,36.67992009283864,39.52977891257224,38.962105847048036,34.128547964684465
all,rho0.01eta2,price014,17.223603396593134,18.491615336273078,18.14627736702906,16.50118717766163
all,rho0.01eta3,price014,8.634029136274744,9.24884410864272,9.038399696115317,8.52064978133885
all,rho0.0eta1,price014,196.99859218899692,214.75166275233522,213.8988983982975,172.6351825632478
all,rho0.0eta2,price014,78.32702799341553,84.94435647154887,84.2216528032626,70.30218445700015
all,rho0.0eta3,price014,33.61604255168958,36.27546727151518,35.80033002938232,30.99663894989756
post2100,1.0,price014,76.90610297460279,83.42006476300688,82.71951986816455,67.95663600697996
post2100,2.0,price014,15.451350011761065,16.575876386586444,16.291393838540518,14.188120453616296
post2100,2.5,price014,7.6524567032455915,8.170512377575477,8.00190936344449,7.145393662852928
post2100,3.0,price014,3.99519697550954,4.248510418969856,4.149115431515894,3.7839493862626012
post2100,5.0,price014,0.42070558584945983,0.44285826346936885,0.4299400449804493,0.41286578148477054
post2100,rho0.01eta1,price014,31.973446420187074,34.50842796509154,34.078140481183105,28.745092519391463
post2100,rho0.01eta2,price014,14.118012194190038,15.164655650212541,14.918927619157468,12.906359696873835
post2100,rho0.01eta3,price014,6.580665033548654,7.037857604019939,6.901018856670786,6.108656789590285
post2100,rho0.0eta1,price014,188.3404486091538,205.57891071984744,204.94290400834996,162.93600345822642
post2100,rho0.0eta2,price014,72.64460841018098,78.90798950820425,78.33723973108746,63.885064939412324
post2100,rho0.0eta3,price014,29.871620811660044,32.284685016927675,31.91802709366867,26.726619932341535
pre2100,1.0,price014,7.1573325253258915,7.610793997039177,7.417758091698191,8.107167547517033
pre2100,2.0,price014,3.9394526667201437,4.224915368892043,4.0976617026409325,4.574268021839537
pre2100,2.5,price014,2.9409613520507496,3.171823572042521,3.0657206956095684,3.4697119591411116
pre2100,3.0,price014,2.2028257738403925,2.3919212525762488,2.3019628407351904,2.6485601555247573
pre2100,5.0,price014,0.7003131110913108,0.7963248083276637,0.7427929486078939,0.9513660771771358
pre2100,rho0.01eta1,price014,4.70647367265156,5.021350947480695,4.883965365864935,5.3834554452930075
pre2100,rho0.01eta2,price014,3.1055912024030947,3.3269596860605324,3.2273497478715916,3.5948274807877967
pre2100,rho0.01eta3,price014,2.0533641027260896,2.210986504622781,2.1373808394445284,2.4119929917485656
pre2100,rho0.0eta1,price014,8.65814357984312,9.172752032487757,8.955994389947584,9.699179105021365
pre2100,rho0.0eta2,price014,5.68241958323454,6.036366963344619,5.884413072175134,6.417119517587829
pre2100,rho0.0eta3,price014,3.744421740029539,3.9907822545875056,3.8823029357136547,4.27001901755602
share_post2100,1.0,price014,0.914857958364883,0.9163932527858389,0.9177059895795695,0.893416222057466
share_post2100,2.0,price014,0.7968391132620869,0.7968868003411798,0.7990264093221705,0.7562001219714962
share_post2100,2.5,price014,0.7223784300119854,0.720355349538968,0.723001159304055,0.673134485637899
share_post2100,3.0,price014,0.6445921767435538,0.6397943129472283,0.6431661896528303,0.5882539872939201
share_post2100,5.0,price014,0.37528864326487493,0.35737920695377706,0.36661375379651706,0.3026360796834975
share_post2100,rho0.01eta1,price014,0.8716880063877114,0.8729729564492028,0.8746483214989016,0.8422594641042539
share_post2100,rho0.01eta2,price014,0.8196898099141444,0.8200827983083562,0.8221481088051957,0.7821473423649016
share_post2100,rho0.01eta3,price014,0.7621777654074446,0.7609445592712832,0.7635222040066262,0.716923819937877
share_post2100,rho0.0eta1,price014,0.9560497185099849,0.9572867007643785,0.9581297778669681,0.9438169035939825
share_post2100,rho0.0eta2,price014,0.9274526337995075,0.9289373983854191,0.9301318262428212,0.9087209086438442
share_post2100,rho0.0eta3,price014,0.8886120597249977,0.8899867443548766,0.8915567836238566,0.862242515246314
