time_cut,discrate,growth_rate,rcp26,rcp45,rcp60,rcp85
all,1.0,price014,13.788242200244778,23.32071125483178,27.96985798835048,32.369008008216895
all,2.0,price014,3.128152168486003,4.9943411865394545,5.774923077125094,7.004487232405227
all,2.5,price014,1.6146597909010574,2.5731932080147826,2.9278539725947055,3.6569073156361043
all,3.0,price014,0.8516128781652872,1.3917966233236692,1.5634163195128008,2.0222269884054924
all,5.0,price014,0.008999765168157148,0.11635890156984627,0.13375272930024504,0.23510794217672515
all,rho0.01eta1,price014,4.125761090807129,6.751348721142132,7.969622012534307,9.38875622066018
all,rho0.01eta2,price014,1.456308768984555,2.3256904994182053,2.7034632274838897,3.245429031713161
all,rho0.01eta3,price014,0.5418040919264202,0.8546083476494006,0.9802679404068694,1.1994659446251759
all,rho0.0eta1,price014,23.666161157250823,41.980756543964375,51.31621682229718,58.1638172745097
all,rho0.0eta2,price014,7.263351842739965,12.397411272828348,14.938069711018262,17.18652852678929
all,rho0.0eta3,price014,2.4053932696113964,3.9622400266872972,4.700764908190595,5.497917711835038
post2100,1.0,price014,12.949813666116473,21.972980180265694,26.57983236522597,30.353638918636697
post2100,2.0,price014,2.8041537070269764,4.364946383077132,5.1257811893490715,5.984550378533831
post2100,2.5,price014,1.4351611422087143,2.154747562673445,2.495712007509737,2.9382087836666857
post2100,3.0,price014,0.7709269081286674,1.1229245191290025,1.2847742229996102,1.5220290250703896
post2100,5.0,price014,0.08769253698611018,0.11838388125965198,0.13094079926040428,0.15668766419832186
post2100,rho0.01eta1,price014,3.7883711956553636,6.1793634461346745,7.378097326410745,8.513830538093302
post2100,rho0.01eta2,price014,1.308945420629602,2.0573694671256835,2.424591124125108,2.8241335107484096
post2100,rho0.01eta3,price014,0.47977980070438947,0.7294691405959524,0.8490525118538792,0.9967847549025308
post2100,rho0.0eta1,price014,22.787899252649577,40.66361215383021,49.95480218680777,56.26793393149583
post2100,rho0.0eta2,price014,6.860117121871621,11.770615400232035,14.288816796563776,16.268570530857883
post2100,rho0.0eta3,price014,2.221214534074288,3.6626701682281304,4.389292447198997,5.0506514647481175
pre2100,1.0,price014,0.8384285341283044,1.3477310745660942,1.390025623124514,2.0153690895801963
pre2100,2.0,price014,0.32399846145902667,0.6293948034623222,0.6491418877760229,1.0199368538713949
pre2100,2.5,price014,0.17949864869234333,0.41844564534133744,0.4321419650849686,0.7186985319694186
pre2100,3.0,price014,0.08068597003661977,0.2688721041946668,0.278642096513191,0.5001979633351035
pre2100,5.0,price014,-0.07869277181795302,-0.0020249796898056706,0.0028119300398407737,0.07842027797840331
pre2100,rho0.01eta1,price014,0.3373898951517652,0.5719852750074573,0.5915246861235618,0.8749256825668799
pre2100,rho0.01eta2,price014,0.14736334835495274,0.2683210322925217,0.2788721033587823,0.4212955209647517
pre2100,rho0.01eta3,price014,0.06202429122203078,0.12513920705344822,0.13121542855299012,0.20268118972264498
pre2100,rho0.0eta1,price014,0.8782619046012486,1.3171443901341693,1.3614146354894088,1.895883343013863
pre2100,rho0.0eta2,price014,0.40323472086834516,0.6267958725963116,0.6492529144544863,0.9179579959314033
pre2100,rho0.0eta3,price014,0.18417873553710876,0.29956985845916706,0.31147246099159764,0.447266247086922
share_post2100,1.0,price014,0.9391925002511617,0.9422088348919095,0.9503027286122274,0.9377376937511155
share_post2100,2.0,price014,0.8964249678378533,0.8739784127767157,0.8875929810481247,0.8543880772381441
share_post2100,2.5,price014,0.8888319076849159,0.8373827336252888,0.8524031699907498,0.8034682123617334
share_post2100,3.0,price014,0.9052551081537782,0.8068165278684262,0.8217735781343114,0.7526499417706296
share_post2100,5.0,price014,9.743869461881381,1.0174028773259791,0.978976653003255,0.6664498984919166
share_post2100,rho0.01eta1,price014,0.9182235985734789,0.9152783690144368,0.9257775732408343,0.9068113324061409
share_post2100,rho0.01eta2,price014,0.8988103680391175,0.8846273687923457,0.8968463485932717,0.8701880346641372
share_post2100,rho0.01eta3,price014,0.885522660042121,0.8535712792911003,0.8661433031273796,0.8310238063607706
share_post2100,rho0.0eta1,price014,0.9628895493964739,0.9686250439828357,0.9734700895780402,0.9674044202761648
share_post2100,rho0.0eta2,price014,0.9444836585644141,0.9494413907224265,0.956537027406185,0.946588515854115
share_post2100,rho0.0eta3,price014,0.9234309258847875,0.9243938134889754,0.9337400471891523,0.9186480644982886
