time_cut,discrate,growth_rate,rcp26,rcp45,rcp60,rcp85
all,1.0,price014,-3.9861619478762518,-3.0772360302618447,-2.5059476564538787,-1.204873918498264
all,2.0,price014,-1.9358436811071225,-1.6126320878773877,-1.4479391724855597,-1.0098331534608211
all,2.5,price014,-1.4969901779362345,-1.281794050795164,-1.1849975320118162,-0.9002415795309604
all,3.0,price014,-1.2089082789874912,-1.0584978370245404,-0.9992496548704948,-0.8044408874211539
all,5.0,price014,-0.6608380495095667,-0.6126633535119131,-0.6021110203150062,-0.5451776980908252
post2100,1.0,price014,-1.8804596404825635,-1.2794222943170945,-0.8084404616428592,0.11325667529791456
post2100,2.0,price014,-0.4795395474626719,-0.3356718280259758,-0.22159235355011556,-0.004231410323528232
post2100,2.5,price014,-0.2618629687274217,-0.18510365466791798,-0.12421487129335188,-0.009413144125129884
post2100,3.0,price014,-0.14838315170121347,-0.10568044265195325,-0.07187546711484769,-0.008666418586295402
post2100,5.0,price014,-0.019292408662576383,-0.01397708952868019,-0.009842553924691192,-0.0022405832347440146
pre2100,1.0,price014,-2.105702307393688,-1.7978137359447504,-1.6975071948110192,-1.3181305937961785
pre2100,2.0,price014,-1.4563041336444509,-1.2769602598514118,-1.2263468189354443,-1.005601743137293
pre2100,2.5,price014,-1.2351272092088128,-1.0966903961272458,-1.060782660718464,-0.8908284354058305
pre2100,3.0,price014,-1.0605251272862777,-0.9528173943725871,-0.9273741877556471,-0.7957744688348585
pre2100,5.0,price014,-0.6415456408469904,-0.5986862639832331,-0.5922684663903149,-0.5429371148560811
share_post2100,1.0,price014,0.47174692475413227,0.4157699577592127,0.32260867842182656,-0.09399877743148088
share_post2100,2.0,price014,0.24771604863695396,0.20815152479559101,0.1530398222252154,0.004190207371412469
share_post2100,2.5,price014,0.1749263105309272,0.14440982508312353,0.1048228945105628,0.010456242345564927
share_post2100,3.0,price014,0.1227414472051513,0.09984001757530578,0.0719294390190837,0.010773219911879265
share_post2100,5.0,price014,0.029193852679781408,0.022813653613457732,0.016346742697952724,0.0041098218848466895
