time_cut,discrate,growth_rate,rcp26,rcp45,rcp60,rcp85
all,1.0,price014,-3.275806479903858,-3.392448021109254,-3.429729216768126,-3.19848360715206
all,2.0,price014,-1.7014948311591682,-1.6747077510922885,-1.6788034016331794,-1.5671741533653252
all,2.5,price014,-1.3500080279075408,-1.3112395198711466,-1.3135915622049184,-1.223599123410926
all,3.0,price014,-1.1134137642036932,-1.0728668017535865,-1.075228444805962,-1.000075362409172
all,5.0,price014,-0.6412474911449468,-0.6139589250438353,-0.6173488126939476,-0.5772789781165254
all,rho0.01eta1,price014,-1.0601182203980017,-1.0587387093456586,-1.0632990359747527,-0.9960776882293526
all,rho0.01eta2,price014,-0.4459145269826627,-0.43626727239433527,-0.4370816017015378,-0.4107814949247895
all,rho0.01eta3,price014,-0.2113559239376198,-0.2050215959267193,-0.2052591922725531,-0.1941852028755648
all,rho0.0eta1,price014,-2.5374294999288955,-2.702600575021469,-2.751584661884398,-2.551677121600768
all,rho0.0eta2,price014,-0.8366554997714176,-0.8515680088839443,-0.8581329666808947,-0.8047131363078162
all,rho0.0eta3,price014,-0.33765025604652554,-0.33402154501276055,-0.33492077605339354,-0.31607631792790997
post2100,1.0,price014,-1.383775981738204,-1.6140401777582019,-1.6661632538016042,-1.59312191712329
post2100,2.0,price014,-0.35694223370489525,-0.40824009922013793,-0.4164425006435827,-0.4148183495779374
post2100,2.5,price014,-0.19567650817711982,-0.22219939194727295,-0.22569527045733742,-0.22811625449660572
post2100,3.0,price014,-0.1112083279430419,-0.12556447022162928,-0.1271134161061391,-0.12993620524346183
post2100,5.0,price014,-0.014554470735392361,-0.016210498624283334,-0.016285628688485477,-0.017068544573832892
post2100,rho0.01eta1,price014,-0.2813900123497284,-0.3240803703133518,-0.3319844342664188,-0.3259587720269056
post2100,rho0.01eta2,price014,-0.06981088867287322,-0.07959763284155498,-0.08104676160889837,-0.08124219483884325
post2100,rho0.01eta3,price014,-0.018713743261130573,-0.021173896393485225,-0.02146138208308886,-0.02184782932917109
post2100,rho0.0eta1,price014,-1.3277419652218607,-1.563708897884971,-1.623686341226422,-1.5213317894598535
post2100,rho0.0eta2,price014,-0.28201248117527034,-0.32745226391563265,-0.33709801155180996,-0.32539994790700216
post2100,rho0.0eta3,price014,-0.06714418306269945,-0.07704794066130081,-0.07875252349499341,-0.07791298821232641
pre2100,1.0,price014,-1.8920304981656537,-1.778407843351052,-1.7635659629665217,-1.6053616900287704
pre2100,2.0,price014,-1.3445525974542734,-1.2664676518721505,-1.262360900989597,-1.1523558037873878
pre2100,2.5,price014,-1.1543315197304211,-1.0890401279238735,-1.0878962917475812,-0.9954828689143203
pre2100,3.0,price014,-1.0022054362606512,-0.9473023315319573,-0.9481150286998228,-0.8701391571657102
pre2100,5.0,price014,-0.6266930204095544,-0.5977484264195521,-0.6010631840054621,-0.5602104335426926
pre2100,rho0.01eta1,price014,-0.7787282080482734,-0.7346583390323069,-0.7313146017083341,-0.670118916202447
pre2100,rho0.01eta2,price014,-0.37610363830978955,-0.35666963955278025,-0.3560348400926395,-0.3295393000859462
pre2100,rho0.01eta3,price014,-0.1926421806764892,-0.1838476995332341,-0.18379781018946423,-0.1723373735463937
pre2100,rho0.0eta1,price014,-1.2096875347070346,-1.138891677136498,-1.1278983206579765,-1.0303453321409142
pre2100,rho0.0eta2,price014,-0.5546430185961473,-0.5241157449683118,-0.5210349551290847,-0.47931318840081394
pre2100,rho0.0eta3,price014,-0.2705060729838261,-0.2569736043514597,-0.25616825255840014,-0.23816332971558352
share_post2100,1.0,price014,0.4224229942236443,0.4757744754569437,0.4858002333407677,0.49808662878901255
share_post2100,2.0,price014,0.2097815562928999,0.2437679642635397,0.24805912368205688,0.2646919289009221
share_post2100,2.5,price014,0.14494469968479423,0.16945751602202175,0.17181540819164404,0.18643054749884497
share_post2100,3.0,price014,0.09988050401243012,0.11703640192463391,0.11821991570273076,0.12992641367591212
share_post2100,5.0,price014,0.022697119187796534,0.026403229862854326,0.026379946561198173,0.029567237368528527
share_post2100,rho0.01eta1,price014,0.2654326724467444,0.30610042633998524,0.3122211372665079,0.3272423184243152
share_post2100,rho0.01eta2,price014,0.15655665928907378,0.1824515334480738,0.18542707195495578,0.1977747192670351
share_post2100,rho0.01eta3,price014,0.08854137093717705,0.10327641972435622,0.10455747119277073,0.11251026857680463
share_post2100,rho0.0eta1,price014,0.5232626030630869,0.578594155694853,0.5900913621587259,0.596208578499721
share_post2100,rho0.0eta2,price014,0.3370712094193116,0.38452861133755833,0.3928272478047837,0.40436763515505886
share_post2100,rho0.0eta3,price014,0.19885719575301466,0.2306675776209507,0.23513776727436753,0.24650055633113468
