time_cut,discrate,growth_rate,rcp26,rcp45,rcp60,rcp85
all,1.0,price014,-1.9467989064901534,-2.2416111760398643,-2.5083017434530075,-2.679562314551622
all,2.0,price014,-1.5874298784775278,-1.457860556344091,-1.4311796384073812,-1.2401204708061462
all,2.5,price014,-1.3386096853775926,-1.2088914148118406,-1.1735724855676744,-0.9996479409206848
all,3.0,price014,-1.1328511729416824,-1.0223790921702667,-0.9920474831210658,-0.8496595309640365
all,5.0,price014,-0.6547751865597914,-0.60950704491362,-0.6010722456451009,-0.5480144456372731
post2100,1.0,price014,0.1580425011158504,-0.4445981207218188,-0.8115355098025754,-1.3620916230369695
post2100,2.0,price014,-0.1316757616135497,-0.18141325150419185,-0.20531203665437728,-0.23495654458773613
post2100,2.5,price014,-0.10392611608052925,-0.11261514099819862,-0.11317812560685761,-0.1091790802114969
post2100,3.0,price014,-0.07268538800260806,-0.06989728768538707,-0.06498882084717865,-0.05418142838688295
post2100,5.0,price014,-0.013384385104707516,-0.010964613867583444,-0.008938666638231441,-0.005213629804872145
pre2100,1.0,price014,-2.104841407606004,-1.7970130553180454,-1.6967662336504323,-1.317470691514652
pre2100,2.0,price014,-1.4557541168639783,-1.2764473048398992,-1.225867601753004,-1.0051639262184102
pre2100,2.5,price014,-1.2346835692970635,-1.096276273813642,-1.0603943599608168,-0.8904688607091878
pre2100,3.0,price014,-1.0601657849390744,-0.9524818044848794,-0.9270586622738871,-0.7954781025771536
pre2100,5.0,price014,-0.6413908014550838,-0.5985424310460365,-0.5921335790068695,-0.5428008158324009
share_post2100,1.0,price014,-0.08118070160660928,0.19833864386207548,0.3235398260678916,0.5083261604479207
share_post2100,2.0,price014,0.08294902559087353,0.12443799972140399,0.14345651038107893,0.18946267731150468
share_post2100,2.5,price014,0.07763735554566376,0.093155712430737,0.09643897330475644,0.10921753123498858
share_post2100,3.0,price014,0.06416146245747834,0.06836728980540067,0.06550978854632873,0.06376839947338422
share_post2100,5.0,price014,0.020441191693639886,0.017989314412497664,0.014871201761508746,0.009513672214989402
