time_cut,discrate,growth_rate,rcp26,rcp45,rcp60,rcp85
all,1.0,price014,-1.976764200428331,-3.6535694702940886,-4.771397055290661,-6.062579314285891
all,2.0,price014,-1.697255284298541,-1.889271044418959,-2.090426635947552,-2.1559360248511727
all,2.5,price014,-1.4769657625453805,-1.5164462136154089,-1.6192866314435987,-1.5592127975753263
all,3.0,price014,-1.2889831865556083,-1.2692027308554497,-1.330591577451663,-1.2246918050189728
all,5.0,price014,-0.824080462567551,-0.777308650874542,-0.8029412400997716,-0.6944877085229805
all,rho0.01eta1,price014,-1.4521701124600914,-1.784983452218,-2.0582031478700045,-2.2575130514071136
all,rho0.01eta2,price014,-0.9929540725113972,-1.0426677126703503,-1.1253051991417715,-1.103218501773602
all,rho0.01eta3,price014,-0.697164255917847,-0.68805116143449,-0.7216553713511771,-0.6634045972176786
all,rho0.0eta1,price014,-1.2409001780775468,-3.9709990121027214,-5.7165146127953985,-7.8664690189963835
all,rho0.0eta2,price014,-1.2025385437437577,-1.7512962176692335,-2.1450463727465072,-2.5350852446669148
all,rho0.0eta3,price014,-0.8683956780453069,-0.9701061816878045,-1.0764738220903551,-1.1076471549653475
post2100,1.0,price014,0.22340818983273047,-1.6140497539225733,-2.7185692296937507,-4.288587238602271
post2100,2.0,price014,-0.08698052585028092,-0.3953991406887516,-0.5748358257640782,-0.8546341998264069
post2100,2.5,price014,-0.07410803026393664,-0.2137634872960844,-0.2930585294717218,-0.42293971309976985
post2100,3.0,price014,-0.05340685705971202,-0.12044261260739644,-0.15742686702978909,-0.22104728262278248
post2100,5.0,price014,-0.010171623628738018,-0.015603906478137912,-0.018215303764061185,-0.023599431353591063
post2100,rho0.01eta1,price014,-0.044665430498271125,-0.47686570232699466,-0.7323001848951559,-1.1155913897316259
post2100,rho0.01eta2,price014,-0.0429484592879708,-0.15613322046138967,-0.22137846524601434,-0.3251479580939377
post2100,rho0.01eta3,price014,-0.022569110568848187,-0.05527135603170369,-0.07352779050056894,-0.10433324457606968
post2100,rho0.0eta1,price014,0.6841437402064285,-2.183187852392373,-3.9189987544456155,-6.308081466960763
post2100,rho0.0eta2,price014,0.03329830835909281,-0.6005675465574039,-0.9797678220720968,-1.5283074520365443
post2100,rho0.0eta3,price014,-0.029833643927766884,-0.18604797772754694,-0.2776827620616781,-0.41785571379841474
pre2100,1.0,price014,-2.200172390261061,-2.0395197163715153,-2.0528278255969115,-1.773992075683621
pre2100,2.0,price014,-1.6102747584482602,-1.4938719037302075,-1.5155908101834734,-1.3013018250247657
pre2100,2.5,price014,-1.4028577322814437,-1.3026827263193246,-1.3262281019718771,-1.1362730844755564
pre2100,3.0,price014,-1.2355763294958961,-1.1487601182480534,-1.1731647104218739,-1.0036445223961903
pre2100,5.0,price014,-0.8139088389388129,-0.7617047443964042,-0.7847259363357104,-0.6708882771693894
pre2100,rho0.01eta1,price014,-1.4075046819618202,-1.308117749891005,-1.3259029629748487,-1.1419216616754875
pre2100,rho0.01eta2,price014,-0.9500056132234265,-0.8865344922089605,-0.9039267338957571,-0.7780705436796642
pre2100,rho0.01eta3,price014,-0.6745951453489989,-0.6327798054027862,-0.6481275808506081,-0.5590713526416089
pre2100,rho0.0eta1,price014,-1.9250439182839751,-1.7878111597103488,-1.7975158583497837,-1.55838755203562
pre2100,rho0.0eta2,price014,-1.2358368521028504,-1.1507286711118296,-1.1652785506744103,-1.0067777926303703
pre2100,rho0.0eta3,price014,-0.8385620341175402,-0.7840582039602575,-0.7987910600286768,-0.6897914411669326
share_post2100,1.0,price014,-0.11301711644935787,0.4417733854647775,0.5697637815908285,0.7073865785964438
share_post2100,2.0,price014,0.051247756689842404,0.20928661446264618,0.2749849317259181,0.39640981456553354
share_post2100,2.5,price014,0.050175861988987464,0.14096344820990644,0.18098002156076548,0.271252079098804
share_post2100,3.0,price014,0.04143332327120931,0.09489627596862911,0.11831344020025408,0.18049217094202571
share_post2100,5.0,price014,0.01234299815463012,0.020074273534177338,0.022685724501830037,0.033981064119596525
share_post2100,rho0.01eta1,price014,0.03075771227835308,0.2671541306080159,0.35579587255660333,0.49416830128015204
share_post2100,rho0.01eta2,price014,0.0432532183279583,0.1497439870479165,0.1967274881648565,0.2947267087809077
share_post2100,rho0.01eta3,price014,0.03237273049682528,0.08033029973595376,0.1018876785506365,0.15726940243351298
share_post2100,rho0.0eta1,price014,-0.5513285857258333,0.5497830258175593,0.6855573754108204,0.8018949101213848
share_post2100,rho0.0eta2,price014,-0.02769001337406459,0.34292745024978566,0.4567583407614665,0.6028623515724612
share_post2100,rho0.0eta3,price014,0.03435489683103923,0.19178104545613556,0.257955889277882,0.37724623037693555
