time_cut,discrate,growth_rate,rcp26,rcp45,rcp60,rcp85
all,rho0.01eta2,price014,-0.44725331861889467,-0.6238767473798066,-0.7448985495104692,-0.91387075606905
all,rho0.01eta2,price03,-1.243122992537721,-2.0646985667239726,-2.5553731479487083,-3.243907496235993
all,rho0.01eta3,MERGEETL60,-0.31332096119328384,-0.3290403541237751,-0.3365579307674324,-0.3247919320906234
all,rho0.01eta3,REMIND17,-1.1063222953702574,-1.1737273741529182,-1.2093813580151433,-1.2148709623615175
all,rho0.01eta3,REMIND17CEMICS,-1.0868572859624581,-1.1446205321440261,-1.1747465916658477,-1.1685870113410788
all,rho0.01eta3,REMINDMAgPIE1730,-1.0639348705757503,-1.1201172065139091,-1.1560520737081947,-1.1496531024844558
all,rho0.01eta3,WITCHGLOBIOM42,-0.9441371546054722,-1.0632440196680961,-1.1160199611509996,-1.191169588128365
all,rho0.01eta3,price0,-0.16249034116218036,-0.1731711064098625,-0.18570970455199848,-0.19672147375278487
all,rho0.01eta3,price014,-0.28256354057834304,-0.3370637555946446,-0.3771907066670648,-0.429182094046695
all,rho0.01eta3,price03,-0.6795626330271147,-0.9455712252676992,-1.1061096766362617,-1.3360721424016468
all,rho0.0eta1,MERGEETL60,-7.03603342274299,-9.088658741579675,-9.973150337474529,-9.631985698738017
all,rho0.0eta1,REMIND17,-15.596165699173046,-22.52971091856907,-25.995825165392915,-27.826557417392763
all,rho0.0eta1,REMIND17CEMICS,-16.08678950385739,-22.305491589693744,-25.31636142411741,-26.465823404160187
all,rho0.0eta1,REMINDMAgPIE1730,-14.541116159544792,-20.95537274026425,-24.193424168070706,-25.888776588070613
all,rho0.0eta1,WITCHGLOBIOM42,-11.783032569037733,-20.5896433473184,-25.267847032586765,-29.56245359473313
all,rho0.0eta1,price0,0.9606660981264693,-0.24766535740474238,-1.0808534749855312,-2.4711447361148675
all,rho0.0eta1,price014,1.4508685534512484,-3.157441857590735,-6.069037569842729,-10.269980497957
all,rho0.0eta1,price03,-2.3718071490622763,-22.796548600891793,-34.9270706664413,-49.892570859059106
all,rho0.0eta2,MERGEETL60,-2.326994941406139,-2.8652423405149605,-3.0911889447368486,-3.0029506310763883
