time_cut,discrate,growth_rate,rcp26,rcp45,rcp60,rcp85
all,1.0,price014,-0.7896202861847583,-1.0955599821652193,-1.4194281121320107,-1.9257219989488568
all,2.0,price014,-1.2848214291310038,-1.225173962669872,-1.2525622296120495,-1.182943438747586
all,2.5,price014,-1.170304408864442,-1.0946573672865063,-1.0996863401623211,-1.0004005120791002
all,3.0,price014,-1.036729022836899,-0.9650744181761648,-0.964269823879427,-0.8673457973678446
all,5.0,price014,-0.6482599407082992,-0.6108189983088543,-0.6120616461859657,-0.5603710909324677
all,rho1eta0,price014,-2.2171831021066033e-05,-2.2503474739867367e-05,-2.1531658835736927e-05,-2.482140558093164e-05
all,rho1eta1,price014,-1.8663648013064247e-05,-1.8942051140999282e-05,-1.8117066512017464e-05,-2.090985300471574e-05
all,rho2eta0,price014,-2.246296381742824e-07,-2.2779552452032652e-07,-2.158967674280386e-07,-2.562325432099927e-07
all,rho2eta1,price014,-2.016721574941207e-07,-2.0451188887934203e-07,-1.9379486679874782e-07,-2.3012595856171333e-07
all,rho3eta0,price014,-1.0008509131135124e-08,-1.0146089126749453e-08,-9.57046015411802e-09,-1.1523751551158945e-08
all,rho3eta1,price014,-9.249513990685861e-09,-9.376591401313228e-09,-8.843751682393338e-09,-1.0651884582626934e-08
post2100,1.0,price014,1.1477797830861314,0.6464572600352255,0.2816748142216617,-0.48255753368929805
post2100,2.0,price014,0.09478036312115484,0.03188677894295932,-0.012688415414868176,-0.10763326625653413
post2100,2.5,price014,0.014703263588364775,-0.007999211416939312,-0.02345583684078799,-0.05729621654148033
post2100,3.0,price014,-0.007687130589705009,-0.01565986627645681,-0.02063783804125475,-0.03225527753419357
post2100,5.0,price014,-0.005596944452657016,-0.005308645991486028,-0.0049139296326876,-0.0044073480825224534
post2100,rho1eta0,price014,-4.591361156417267e-29,-3.877979875192217e-29,-3.289928831581071e-29,-2.3039502182852006e-29
post2100,rho1eta1,price014,-1.8726192397751484e-29,-1.5816234583536588e-29,-1.341800980293011e-29,-9.396643787133707e-30
post2100,rho2eta0,price014,-4.951347732113782e-45,-4.1791553263448764e-45,-3.54662742518352e-45,-2.4837210611193196e-45
post2100,rho2eta1,price014,-2.727263131803583e-45,-2.301917740150177e-45,-1.9535218454577505e-45,-1.3680628347182858e-45
post2100,rho3eta0,price014,-2.517970492577222e-56,-2.124831713864143e-56,-1.8034785731771035e-56,-1.2630652638808884e-56
post2100,rho3eta1,price014,-1.6103520560424306e-56,-1.358919544490517e-56,-1.153402484802876e-56,-8.077855329768577e-57
pre2100,1.0,price014,-1.93740006927089,-1.7420172422004447,-1.7011029263536726,-1.4431644652595583
pre2100,2.0,price014,-1.3796017922521586,-1.2570607416128312,-1.2398738141971812,-1.0753101724910517
pre2100,2.5,price014,-1.185007672452807,-1.086658155869567,-1.0762305033215334,-0.9431042955376199
pre2100,3.0,price014,-1.0290418922471942,-0.9494145518997081,-0.9436319858381722,-0.835090519833651
pre2100,5.0,price014,-0.642662996255642,-0.6055103523173682,-0.6071477165532779,-0.5559637428499452
pre2100,rho1eta0,price014,-2.2171831021066033e-05,-2.2503474739867367e-05,-2.1531658835736927e-05,-2.482140558093164e-05
pre2100,rho1eta1,price014,-1.8663648013064247e-05,-1.8942051140999282e-05,-1.8117066512017464e-05,-2.090985300471574e-05
pre2100,rho2eta0,price014,-2.246296381742824e-07,-2.2779552452032652e-07,-2.158967674280386e-07,-2.562325432099927e-07
pre2100,rho2eta1,price014,-2.016721574941207e-07,-2.0451188887934203e-07,-1.9379486679874782e-07,-2.3012595856171333e-07
pre2100,rho3eta0,price014,-1.0008509131135124e-08,-1.0146089126749453e-08,-9.57046015411802e-09,-1.1523751551158945e-08
pre2100,rho3eta1,price014,-9.249513990685861e-09,-9.376591401313228e-09,-8.843751682393338e-09,-1.0651884582626934e-08
share_post2100,1.0,price014,-1.45358446732911,-0.5900701655399956,-0.19844246553534875,0.25058525267546355
share_post2100,2.0,price014,-0.07376928884604615,-0.02602632761919977,0.010129968088530101,0.09098766917418162
share_post2100,2.5,price014,-0.012563623171027353,0.007307502471543378,0.021329570063883623,0.05727327790187097
share_post2100,3.0,price014,0.007414792506406343,0.016226589350540898,0.021402555104571355,0.03718848656681043
share_post2100,5.0,price014,0.008633796570156263,0.008691029594992666,0.008028488083363055,0.007865052558633148
share_post2100,rho1eta0,price014,2.0708082936654602e-24,1.723280480023803e-24,1.5279495447515865e-24,9.282110196270056e-25
share_post2100,rho1eta1,price014,1.0033511339607058e-24,8.34980038107014e-25,7.406281692474683e-25,4.493883235341018e-25
share_post2100,rho2eta0,price014,2.2042272659817945e-38,1.8346081799214474e-38,1.642742254751758e-38,9.69323033680313e-39
share_post2100,rho2eta1,price014,1.3523250634550733e-38,1.1255667104557735e-38,1.0080359081370533e-38,5.944843612031755e-39
share_post2100,rho3eta0,price014,2.5158297400600403e-48,2.0942371856976625e-48,1.8844220070244948e-48,1.0960538833847575e-48
share_post2100,rho3eta1,price014,1.741012617164571e-48,1.449268168281488e-48,1.3042004414248056e-48,7.583498738752239e-49
