time_cut,discrate,growth_rate,rcp26,rcp45,rcp60,rcp85
all,1.0,price014,-4.250066398062451,-3.2882948269875167,-2.919035361468455,-1.5224141944016512
all,2.0,price014,-2.5588142264501923,-2.123438975927668,-2.052994361236586,-1.373934260251209
all,2.5,price014,-2.124979713558132,-1.7997727671038044,-1.778133425096288,-1.2508189127114369
all,3.0,price014,-1.8116129937807257,-1.5583729110245126,-1.562853333029442,-1.1355369587320963
all,5.0,price014,-1.1173557387649984,-0.9994813967445727,-1.0323577576975715,-0.7994657059078952
all,rho0.01eta1,price014,-1.3453945132404104,-1.173721750404517,-1.186695495535342,-0.882102875658949
all,rho0.01eta2,price014,-0.7038153769906481,-0.6429670114023536,-0.6678027628750205,-0.531690101296868
all,rho0.01eta3,price014,-0.45565924040628547,-0.4268729117849991,-0.44605479917949054,-0.366499540285667
all,rho0.0eta1,price014,-1.8302292805890146,-1.543964968720992,-1.5122504502535703,-1.0476378646138618
all,rho0.0eta2,price014,-0.8332223931656817,-0.7511290413420688,-0.7747678493612621,-0.6058163865386724
all,rho0.0eta3,price014,-0.5084666434203133,-0.4730751072311962,-0.4936048626547233,-0.40219280670019086
post2100,1.0,price014,-1.1002536887648868,-0.6375299639620726,-0.29618701442524964,0.3436415351527183
post2100,2.0,price014,-0.2799042317306042,-0.16977147627497954,-0.0878307796108823,0.06564269527607137
post2100,2.5,price014,-0.1527218382428389,-0.09410048190810766,-0.05051280371755278,0.031089623713735057
post2100,3.0,price014,-0.0864844407689928,-0.05393772226623268,-0.029803701467494368,0.015373160865604012
post2100,5.0,price014,-0.011228706272543793,-0.007199013786413147,-0.004266427418490429,0.001240489531746217
post2100,rho0.01eta1,price014,-0.05327964561149657,-0.03323461213059359,-0.01837167629131408,0.009450528586118006
post2100,rho0.01eta2,price014,-0.004373965005448499,-0.0028046625216134992,-0.001662796261954954,0.0004815341033649397
post2100,rho0.01eta3,price014,-0.00045223305727179106,-0.0002937560380738292,-0.00018054396743397854,3.336659279383926e-05
post2100,rho0.0eta1,price014,-0.17143344001995348,-0.10401031109529868,-0.05384575518433044,0.04011073512082908
post2100,rho0.0eta2,price014,-0.011589439514135333,-0.007352034162051395,-0.004237701506701768,0.0015977302225161278
post2100,rho0.0eta3,price014,-0.0010959391255916746,-0.0007080135657342815,-0.000428474234512593,9.802866613028349e-05
pre2100,1.0,price014,-3.1498127092975636,-2.6507648630254437,-2.622848347043205,-1.8660557295543694
pre2100,2.0,price014,-2.278909994719588,-1.9536674996526884,-1.965163581625704,-1.4395769555272802
pre2100,2.5,price014,-1.9722578753152928,-1.705672285195697,-1.7276206213787348,-1.2819085364251719
pre2100,3.0,price014,-1.7251285530117328,-1.5044351887582799,-1.5330496315619477,-1.1509101195977003
pre2100,5.0,price014,-1.1061270324924544,-0.9922823829581596,-1.0280913302790813,-0.8007061954396414
pre2100,rho0.01eta1,price014,-1.2921148676289138,-1.1404871382739235,-1.1683238192440277,-0.8915534042450668
pre2100,rho0.01eta2,price014,-0.6994414119851995,-0.64016234888074,-0.6661399666130655,-0.5321716354002329
pre2100,rho0.01eta3,price014,-0.45520700734901365,-0.42657915574692523,-0.4458742552120565,-0.3665329068784608
pre2100,rho0.0eta1,price014,-1.658795840569061,-1.4399546576256932,-1.4584046950692398,-1.087748599734691
pre2100,rho0.0eta2,price014,-0.8216329536515463,-0.7437770071800174,-0.7705301478545603,-0.6074141167611885
pre2100,rho0.0eta3,price014,-0.5073707042947218,-0.4723670936654619,-0.4931763884202107,-0.4022908353663211
share_post2100,1.0,price014,0.2588791763974506,0.1938785898179722,0.10146742938949847,-0.22572144717014966
share_post2100,2.0,price014,0.10938825837267267,0.07995119153391793,0.042781792911490965,-0.047777173315460754
share_post2100,2.5,price014,0.07186978645886304,0.05228464594424007,0.02840776907099503,-0.024855415438467563
share_post2100,3.0,price014,0.047738916129379846,0.034611563050574785,0.019070056567446887,-0.013538230303634666
share_post2100,5.0,price014,0.010049356604150765,0.0072027491555732535,0.004132702434479381,-0.001551648210272488
share_post2100,rho0.01eta1,price014,0.03960150356431248,0.02831558000790175,0.015481373579349648,-0.010713635389815806
share_post2100,rho0.01eta2,price014,0.0062146482564086085,0.004362062861508781,0.0024899511568300396,-0.0009056668578000781
share_post2100,rho0.01eta3,price014,0.0009924808215642912,0.0006881580675744161,0.00040475737009462915,-9.104129508002047e-05
share_post2100,rho0.0eta1,price014,0.0936677397953014,0.06736571956127993,0.03560637404690587,-0.03828683219235598
share_post2100,rho0.0eta2,price014,0.013909179120958692,0.00978797750771992,0.00546964037059028,-0.002637317606485932
share_post2100,rho0.0eta3,price014,0.0021553805736785362,0.0014966197859746374,0.0008680510807939727,-0.0002437355032144014
