time_cut,discrate,growth_rate,rcp26,rcp45,rcp60,rcp85
all,1.0,price014,156.0408782182704,167.72712213882645,165.35136716609992,138.02591992546564
all,2.0,price014,35.7075700972748,38.15541630499954,37.32250129835057,34.10121327436367
all,2.5,price014,19.471853472061113,20.79614768867132,20.278184421852913,19.332752656717098
all,3.0,price014,11.405132778657485,12.198930515468218,11.861026332069496,11.756871982354856
all,5.0,price014,2.1793051542958017,2.390033906047391,2.2875873826835416,2.5928524994934175
all,rho0.01eta1,price014,67.84379657588475,72.68763456037262,71.39646034983593,61.969450854405295
all,rho0.01eta2,price014,31.768001539376524,33.95630594820339,33.242680780607124,29.999428456450687
all,rho0.01eta3,price014,15.908298044013925,16.98566267965641,16.579619618754258,15.527061804066536
all,rho0.0eta1,price014,367.3785479571886,396.7720477257503,393.0640411117847,313.1444815037502
all,rho0.0eta2,price014,145.58458321204063,156.64255917624172,154.5895849172788,127.57957659356498
all,rho0.0eta3,price014,62.268922002467164,66.7674216121022,65.64689641269734,56.2904426638015
post2100,1.0,price014,143.3667472968233,154.1390669155378,152.05168619980773,123.41477374406726
post2100,2.0,price014,28.642233930039882,30.52751819872671,29.884195690894234,25.790324131644056
post2100,2.5,price014,14.147039210492585,15.022438054851506,14.662146800273064,12.991849075418443
post2100,3.0,price014,7.367633990033519,7.799125030660075,7.594443132568211,6.880991111606555
post2100,5.0,price014,0.7701579497824164,0.808991976212709,0.7842173165274837,0.7506756272998519
post2100,rho0.01eta1,price014,59.45844403289675,63.67383264278726,62.58712490197928,52.22752777828151
post2100,rho0.01eta2,price014,26.18864562676974,27.940093442029454,27.373992740021876,23.458444131133312
post2100,rho0.01eta3,price014,12.17745312161679,12.947744294437445,12.650059640414538,11.105947019371452
post2100,rho0.0eta1,price014,352.1018977534371,380.44830063062454,377.063436653953,295.70421399141003
post2100,rho0.0eta2,price014,135.51148106368197,145.855155107523,144.0280242512336,116.0039872563201
post2100,rho0.0eta3,price014,55.58843428610078,59.5945543201487,58.6346035599104,48.55428167569296
pre2100,1.0,price014,12.674130921447087,13.588055223288642,13.299680966292167,14.61114618139836
pre2100,2.0,price014,7.065336167234917,7.6278981062728315,7.438305607456339,8.310889142719617
pre2100,2.5,price014,5.3248142615685286,5.773709633819813,5.616037621579848,6.340903581298656
pre2100,3.0,price014,4.0374987886239655,4.399805484808144,4.266583199501284,4.8758808707483
pre2100,5.0,price014,1.4091472045133853,1.5810419298346823,1.5033700661560578,1.842176872193565
pre2100,rho0.01eta1,price014,8.385352542988011,9.013801917585358,8.80933544785665,9.741923076123783
pre2100,rho0.01eta2,price014,5.579355912606785,6.016212506173933,5.868688040585248,6.540984325317376
pre2100,rho0.01eta3,price014,3.7308449223971327,4.037918385218967,3.929559978339719,4.421114784695084
pre2100,rho0.0eta1,price014,15.276650203751526,16.32374709512579,16.00060445783174,17.440267512340245
pre2100,rho0.0eta2,price014,10.073102148358675,10.787404068718743,10.561560666045214,11.57558933724486
pre2100,rho0.0eta3,price014,6.680487716366388,7.172867291953493,7.012292852786936,7.736160988108534
share_post2100,1.0,price014,0.9187768547180406,0.9189871318960453,0.9195671545132597,0.8941420119547949
share_post2100,2.0,price014,0.8021333810173171,0.8000834784425261,0.800701846106304,0.7562875820325282
share_post2100,2.5,price014,0.7265378835554224,0.7223663863011978,0.7230502738929777,0.6720123774461301
share_post2100,3.0,price014,0.6459928291076655,0.6393285887456118,0.6402854963768673,0.5852739675939144
share_post2100,5.0,price014,0.353396103461829,0.33848556464649077,0.342814146669898,0.28951728933540044
share_post2100,rho0.01eta1,price014,0.8764020740848605,0.8759926365453713,0.8766138348499107,0.8427947489963719
share_post2100,rho0.01eta2,price014,0.8243718319614423,0.8228248822074166,0.8234592426730855,0.7819630352353968
share_post2100,rho0.01eta3,price014,0.7654780598103641,0.7622748984615627,0.7629885323849803,0.7152639153186604
share_post2100,rho0.0eta1,price014,0.9584171414234788,0.9588586262850634,0.9592926271948614,0.9443060039615249
share_post2100,rho0.0eta2,price014,0.9308092798968458,0.9311336323573366,0.9316799985477888,0.9092676927897193
share_post2100,rho0.0eta3,price014,0.8927155392845616,0.892569353155112,0.8931816546405592,0.8625670607297711
