time_cut,discrate,growth_rate,rcp26,rcp45,rcp60,rcp85
pre2100,3.0,REMINDMAgPIE1730,-2.56815892352628,-2.448096825147047,-2.4543718208949614,-2.2751036259955644
pre2100,3.0,WITCHGLOBIOM42,-2.2081858182812986,-2.189299878680777,-2.1771304919258023,-2.1506487062914346
pre2100,3.0,price0,-0.5988736300745602,-0.5730927076505228,-0.5781649880092723,-0.5383201374003163
pre2100,3.0,price014,-0.9653133076847955,-0.9258558329314972,-0.9300291274647301,-0.8720044318875646
pre2100,3.0,price03,-1.8134853187592506,-1.7510445516243602,-1.7500081735705164,-1.6619671659347075
pre2100,5.0,MERGEETL60,-0.3836197101054012,-0.3643151712972034,-0.36599731342183717,-0.3398249672110178
pre2100,5.0,REMIND17,-1.5846821035768153,-1.528703651235253,-1.533464171744297,-1.4559646455221582
pre2100,5.0,REMIND17CEMICS,-1.5198190467335508,-1.462627530371599,-1.469045540719913,-1.3873862896708582
pre2100,5.0,REMINDMAgPIE1730,-1.5562295386774065,-1.4883717039063349,-1.4993281699853935,-1.397739561267815
pre2100,5.0,WITCHGLOBIOM42,-1.3147823108234171,-1.29986954345501,-1.2986311874113703,-1.2783241782414487
pre2100,5.0,price0,-0.40905587170314817,-0.3935233884728824,-0.3973607865236243,-0.37382015428991977
pre2100,5.0,price014,-0.6087186243760421,-0.5854622815552031,-0.5894514566869687,-0.5560862049744435
pre2100,5.0,price03,-1.0180138066453128,-0.9807698186208562,-0.9834911323214053,-0.9328599090035934
share_post2100,1.0,MERGEETL60,0.973414624928232,0.970215233396123,0.9640448314719654,0.917329043538473
share_post2100,1.0,REMIND17,0.5142196894511225,0.3859343933132241,0.22307527235248945,-0.2074518155644749
share_post2100,1.0,REMIND17CEMICS,1.4585606793861583,1.402492248556437,1.410551147045347,1.715524764155601
share_post2100,1.0,REMINDMAgPIE1730,0.28475764381879387,-0.5249599323951983,-4.739689300326,3.9062579759117115
share_post2100,1.0,WITCHGLOBIOM42,1.216360671502391,1.3000179435424288,1.4379263328505598,-0.4824025700427517
share_post2100,1.0,price0,-0.46160325332621505,0.3847568597797164,0.5471371301020475,0.684148669533434
share_post2100,1.0,price014,1.3627950561766324,0.1563348632790974,0.7388787040338658,0.8806086832694167
share_post2100,1.0,price03,1.1107832689879389,0.6385948141406911,0.9049362833817487,0.9564988607184165
share_post2100,2.0,MERGEETL60,0.8831769083787635,0.8727077451780322,0.850492317929569,0.7392588147135939
share_post2100,2.0,REMIND17,0.2843541929701694,0.2704534613967796,0.24308259842829485,0.2123710425945318
share_post2100,2.0,REMIND17CEMICS,-0.8177842162640377,-0.8299901416734443,-0.7224894879431529,-0.2503873691183797
share_post2100,2.0,REMINDMAgPIE1730,0.20208408045337642,0.14466436097656585,0.08658376499256314,0.028908797317980683
share_post2100,2.0,WITCHGLOBIOM42,-18.740343125316308,-1.717595637779647,-0.6294748257853838,0.1893387719402998
share_post2100,2.0,price0,-0.059219158489794525,0.12617751152206802,0.21117730765524653,0.3307961332160521
share_post2100,2.0,price014,-2.0679529243876553,0.11346246200420175,0.399408939520451,0.6221768578349084
share_post2100,2.0,price03,2.124496821878091,0.3758705147295156,0.6922520079172186,0.8358045450953462
share_post2100,2.5,MERGEETL60,0.7880093188511502,0.7730004515492803,0.7396902193213573,0.6078937546762422
share_post2100,2.5,REMIND17,0.20439554846373906,0.20762696959697552,0.19534786179027216,0.18834852462560847
share_post2100,2.5,REMIND17CEMICS,-0.17497970102941476,-0.15328051236379667,-0.12465455052515773,0.0008788085807277594
share_post2100,2.5,REMINDMAgPIE1730,0.15510988882283475,0.13977453653645897,0.11664561639995544,0.10316319251097986
share_post2100,2.5,WITCHGLOBIOM42,-0.632952700070968,-0.2755778924952116,-0.09734677737320709,0.1796101278320748
share_post2100,2.5,price0,-0.02284545237306136,0.07319153640028293,0.12334579435062933,0.20642949013741463
share_post2100,2.5,price014,-0.42344880893322323,0.08784219808731127,0.26354934791737816,0.4599130455648077
share_post2100,2.5,price03,-5.839549022330368,0.2783764289303335,0.5460204680685771,0.7270151983011441
share_post2100,3.0,MERGEETL60,0.6579036387845186,0.6401769590961289,0.5990542097913776,0.46955636765861436
share_post2100,3.0,REMIND17,0.1452518573085301,0.1542824890949346,0.1488167393623708,0.15094524578176904
